,Customer ID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment,2ndHalfYearRevenue
430,14026,67,1,29,0,386.53000000000003,0,1,Low-Value,326.58
431,17402,67,1,7,0,81.0,0,1,Low-Value,2231.7799999999997
432,16741,67,1,11,0,173.06,0,1,Low-Value,0.0
433,17072,66,1,21,0,273.35,0,1,Low-Value,0.0
434,14202,66,1,8,0,241.20000000000002,0,1,Low-Value,606.56
435,15374,66,1,7,0,139.32,0,1,Low-Value,0.0
436,13849,66,1,32,0,509.65,0,1,Low-Value,1396.2
437,15896,66,1,1,0,-1899.67,0,1,Low-Value,0.0
438,13100,66,1,1,0,-1598.67,0,1,Low-Value,0.0
439,17001,66,1,29,0,577.24,0,1,Low-Value,2471.95
440,16090,66,1,18,0,180.56,0,1,Low-Value,0.0
441,17301,66,1,54,0,131.15,0,1,Low-Value,0.0
442,13900,66,1,16,0,260.5,0,1,Low-Value,606.64
443,12870,66,1,16,0,209.3,0,1,Low-Value,1452.75
444,13409,66,1,1,0,-525.65,0,1,Low-Value,0.0
445,13401,66,1,1,0,-1834.14,0,1,Low-Value,0.0
446,14313,65,1,1,0,-302.31,0,1,Low-Value,0.0
447,12726,65,1,10,0,381.36,0,1,Low-Value,1194.42
448,13187,65,1,20,0,86.64,0,1,Low-Value,0.0
449,13705,65,1,12,0,250.45,0,1,Low-Value,1073.02
450,14704,65,1,35,0,112.14,0,1,Low-Value,146.82
451,15698,65,1,2,0,46.2,0,1,Low-Value,0.0
452,14330,65,1,13,0,200.63,0,1,Low-Value,0.0
453,14013,65,1,10,0,174.2,0,1,Low-Value,437.35
454,15789,60,1,29,0,353.75,0,1,Low-Value,1578.26
455,18166,65,1,10,0,175.5,0,1,Low-Value,0.0
456,18215,65,1,31,0,783.5500000000001,0,1,Low-Value,1141.1000000000001
457,16493,65,1,42,0,465.51,0,1,Low-Value,314.95
458,17290,65,1,25,0,102.53999999999999,0,1,Low-Value,815.96
459,16601,65,1,2,0,67.25,0,1,Low-Value,367.05
460,13931,65,1,20,0,501.36,0,1,Low-Value,1888.43
461,14074,65,1,6,0,219.39999999999998,0,1,Low-Value,0.0
462,17371,65,1,30,0,82.68,0,1,Low-Value,92.14
463,14253,65,1,6,0,205.35000000000002,0,1,Low-Value,158.05
464,16833,65,1,14,0,312.88,0,1,Low-Value,989.63
465,15552,64,1,13,0,162.4,0,1,Low-Value,0.0
466,15848,63,1,34,0,137.99,0,1,Low-Value,0.0
467,13825,63,1,18,0,112.23,0,1,Low-Value,0.0
468,13053,63,1,17,0,127.65,0,1,Low-Value,0.0
469,15289,63,1,28,0,439.62,0,1,Low-Value,195.99
470,14378,63,1,9,0,131.25,0,1,Low-Value,0.0
471,14805,63,1,30,0,197.78,0,1,Low-Value,338.37
472,16784,63,1,48,0,210.47,0,1,Low-Value,574.26
473,12910,63,1,24,0,1017.96,0,1,Low-Value,1654.02
474,15068,63,1,59,0,334.87,0,1,Low-Value,286.67
475,17518,63,1,39,0,153.55,0,1,Low-Value,175.87
476,16666,63,1,16,0,98.73,0,1,Low-Value,0.0
477,14583,63,1,55,0,238.93,0,1,Low-Value,434.4
478,14809,63,1,18,0,686.76,0,1,Low-Value,0.0
479,13373,62,1,77,0,1406.43,0,1,Low-Value,2120.09
480,17642,62,1,21,0,367.69,0,1,Low-Value,463.49
481,16532,62,1,1,0,861.5999999999999,0,1,Low-Value,1146.24
482,16502,62,1,41,0,258.55,0,1,Low-Value,0.0
483,17046,62,1,22,0,359.44,0,1,Low-Value,904.61
484,12496,62,1,10,0,45.34,0,1,Low-Value,0.0
485,16036,62,1,37,0,848.6800000000001,0,1,Low-Value,949.24
486,13412,61,1,34,0,487.34999999999997,0,1,Low-Value,0.0
487,17664,61,1,21,0,308.85,0,1,Low-Value,252.74
488,12990,61,1,3,0,117.0,0,1,Low-Value,429.0
489,12861,61,1,4,0,68.25,0,1,Low-Value,0.0
490,14935,61,1,16,0,1065.12,0,1,Low-Value,0.0
491,15029,59,1,11,0,362.15,0,1,Low-Value,0.0
492,15575,61,1,3,0,30.1,0,1,Low-Value,0.0
493,17586,61,1,8,0,167.4,0,1,Low-Value,0.0
494,17464,61,1,14,0,157.49,0,1,Low-Value,369.09000000000003
495,17217,61,1,18,0,96.6,0,1,Low-Value,0.0
496,14871,61,1,24,0,143.07,0,1,Low-Value,385.12
497,15742,61,1,41,0,156.87,0,1,Low-Value,0.0
498,18002,60,1,7,0,23.4,0,1,Low-Value,176.65
499,13676,60,1,6,0,37.55,0,1,Low-Value,115.60000000000001
500,15792,60,1,28,0,476.84000000000003,0,1,Low-Value,457.0
501,15216,60,1,22,0,389.49,0,1,Low-Value,0.0
502,17889,60,1,5,0,16.44,0,1,Low-Value,528.61
503,14706,60,1,25,0,367.54,0,1,Low-Value,0.0
504,13179,60,1,34,0,572.3100000000001,0,1,Low-Value,0.0
505,15741,60,1,3,0,63.150000000000006,0,1,Low-Value,145.47
506,13059,60,1,93,0,614.69,0,1,Low-Value,1463.13
507,17531,60,1,24,0,560.14,0,1,Low-Value,352.58
508,16845,60,1,20,0,253.88,0,1,Low-Value,0.0
509,15454,60,1,15,0,126.89,0,1,Low-Value,179.1
510,15800,60,1,64,0,361.03,0,1,Low-Value,169.15
511,16847,60,1,25,0,421.45000000000005,0,1,Low-Value,0.0
512,13219,60,1,11,0,76.23,0,1,Low-Value,0.0
513,13361,59,1,24,0,817.25,0,1,Low-Value,633.25
514,15689,59,1,15,0,266.93,0,1,Low-Value,103.5
515,16377,59,1,5,0,632.28,0,1,Low-Value,0.0
516,13582,59,1,3,0,77.5,0,1,Low-Value,164.18
517,18241,59,1,13,0,216.3,0,1,Low-Value,679.7
518,14200,59,1,21,0,379.2,0,1,Low-Value,0.0
519,15997,59,1,1,0,-23.4,0,1,Low-Value,0.0
520,17993,59,1,60,0,225.99,0,1,Low-Value,0.0
521,14790,58,1,15,0,232.92,0,1,Low-Value,980.68
522,17669,58,1,43,0,1505.89,0,1,Low-Value,1229.74
523,18006,58,1,15,0,274.58,0,1,Low-Value,196.7
524,14835,58,1,1,0,178.2,0,1,Low-Value,114.89999999999999
525,14694,58,1,15,0,244.31,0,1,Low-Value,0.0
526,14590,20,3,88,0,1595.86,0,3,Mid-Value,925.52
527,17807,21,3,67,0,301.62,0,3,Mid-Value,136.25
528,15581,11,3,77,0,380.29,0,3,Mid-Value,1332.05
529,13768,5,3,3,0,-41.8,0,3,Mid-Value,0.0
530,14839,21,3,53,0,609.08,0,3,Mid-Value,306.2
531,17950,10,3,28,0,305.98,0,3,Mid-Value,631.2
532,16875,6,3,87,0,1428.52,0,3,Mid-Value,601.21
533,18145,3,3,64,0,1042.91,0,3,Mid-Value,1377.88
534,13338,2,3,90,0,1446.55,0,3,Mid-Value,345.25
535,13831,11,3,55,0,1586.9099999999999,0,3,Mid-Value,1976.82
536,13267,18,3,82,0,1752.47,0,3,Mid-Value,2961.51
537,18008,11,3,45,0,1473.8899999999999,0,3,Mid-Value,16169.0
538,18094,3,3,43,0,2134.3,0,3,Mid-Value,1201.32
539,16985,10,3,55,0,2024.57,0,3,Mid-Value,3031.34
540,14626,4,3,67,0,1114.2,0,3,Mid-Value,1067.1
541,15270,2,3,41,0,2188.67,0,3,Mid-Value,2239.12
542,14051,15,3,34,0,1723.13,0,3,Mid-Value,4995.78
543,18220,20,3,8,0,295.14,0,3,Mid-Value,925.14
544,15785,3,3,71,0,1349.28,0,3,Mid-Value,1849.3799999999999
545,12839,16,3,86,0,1056.1,0,3,Mid-Value,2653.17
546,16351,3,3,96,0,1738.8600000000001,0,3,Mid-Value,1029.17
547,13905,12,3,3,0,-68.2,0,3,Mid-Value,0.0
548,13599,2,3,61,0,1869.23,0,3,Mid-Value,1913.68
549,13136,20,3,86,0,1282.1,0,3,Mid-Value,1702.88
550,16592,5,3,60,0,1025.66,0,3,Mid-Value,2212.92
551,13711,2,3,69,0,1124.42,0,3,Mid-Value,180.08
552,17018,19,3,10,0,611.0,0,3,Mid-Value,405.0
553,16497,10,3,85,0,1466.65,0,3,Mid-Value,1968.0900000000001
554,13728,2,3,45,0,810.08,0,3,Mid-Value,893.95
555,15827,3,3,65,0,986.6,0,3,Mid-Value,802.88
556,13854,17,3,37,0,1774.22,0,3,Mid-Value,2629.31
557,14735,3,3,85,0,2500.9,0,3,Mid-Value,3473.67
558,16103,11,3,52,0,1476.58,0,3,Mid-Value,3096.54
559,15607,3,3,96,0,1403.6100000000001,0,3,Mid-Value,70.2
560,16027,23,3,18,0,871.4000000000001,0,3,Mid-Value,76.32000000000001
561,12971,17,3,28,0,1615.4,0,3,Mid-Value,3004.13
562,15465,23,3,73,0,1452.25,0,3,Mid-Value,3704.68
563,17323,23,3,86,0,399.21999999999997,0,3,Mid-Value,245.3
564,15527,12,3,79,0,724.7,0,3,Mid-Value,1872.3
565,14299,9,3,71,0,2201.42,0,3,Mid-Value,4721.88
566,12951,10,3,42,0,689.7,0,3,Mid-Value,1432.65
567,13999,11,3,84,0,2007.8600000000001,0,3,Mid-Value,3159.44
568,18242,3,3,51,0,1060.3,0,3,Mid-Value,312.42
569,12913,12,3,20,0,1161.7800000000002,0,3,Mid-Value,2313.49
570,12549,17,3,49,0,1575.68,0,3,Mid-Value,0.0
571,17739,24,3,45,0,1825.47,0,3,Mid-Value,2654.7200000000003
572,17740,10,3,7,0,313.5,0,3,Mid-Value,113.4
573,12980,12,3,11,0,2749.98,0,3,Mid-Value,6132.72
574,18061,3,3,38,0,2171.71,0,3,Mid-Value,1621.99
575,17961,0,3,92,0,428.24,0,3,Mid-Value,953.28
576,14867,4,3,70,0,1573.57,0,3,Mid-Value,435.99
577,15186,18,3,17,0,518.86,0,3,Mid-Value,472.93
578,12600,12,3,35,0,906.64,0,3,Mid-Value,1232.52
579,14239,20,3,47,0,933.76,0,3,Mid-Value,731.9100000000001
580,14225,11,3,55,0,1219.61,0,3,Mid-Value,789.56
581,12820,5,3,62,0,893.42,0,3,Mid-Value,663.88
582,13576,9,3,95,0,2386.4500000000003,0,3,Mid-Value,2097.6
583,14092,6,3,62,0,1147.1100000000001,0,3,Mid-Value,2465.06
584,14826,23,3,10,0,385.2,0,3,Mid-Value,0.0
585,15456,11,3,72,0,618.1800000000001,0,3,Mid-Value,793.92
586,14277,20,3,16,0,505.96999999999997,0,3,Mid-Value,389.38
587,13929,2,3,29,0,1326.32,0,3,Mid-Value,1188.9299999999998
588,13152,11,3,87,0,1313.24,0,3,Mid-Value,801.74
589,15312,23,3,58,0,1083.29,0,3,Mid-Value,876.44
590,17469,24,3,98,0,1506.97,0,3,Mid-Value,1275.8500000000001
591,13491,11,3,89,0,1548.91,0,3,Mid-Value,1098.05
592,17496,5,3,64,0,1114.84,0,3,Mid-Value,271.05
593,17508,18,3,89,0,1763.11,0,3,Mid-Value,1785.4099999999999
594,12712,3,3,58,0,722.2,0,3,Mid-Value,1682.03
595,17848,4,3,51,0,1651.77,0,3,Mid-Value,928.24
596,16353,24,3,38,0,1186.65,0,3,Mid-Value,1713.32
597,12431,6,3,86,0,1967.76,0,3,Mid-Value,2683.46
598,14755,23,3,94,0,1634.42,0,3,Mid-Value,2806.5
599,17871,19,3,31,0,523.54,0,3,Mid-Value,389.51
600,15393,9,3,21,0,471.64,0,3,Mid-Value,0.0
601,17454,19,3,33,0,526.7,0,3,Mid-Value,654.26
602,12813,20,3,21,0,1065.8,0,3,Mid-Value,622.0
603,13782,14,3,79,0,445.44,0,3,Mid-Value,291.43
604,16166,15,3,16,0,131.48999999999998,0,3,Mid-Value,195.99
605,13616,10,3,35,0,283.85,0,3,Mid-Value,0.0
606,15916,0,3,78,0,633.98,0,3,Mid-Value,775.08
607,14560,6,3,67,0,2175.91,0,3,Mid-Value,1419.35
608,14404,20,3,41,0,875.4,0,3,Mid-Value,289.75
609,17343,7,3,32,0,566.75,0,3,Mid-Value,495.89
610,14754,3,3,62,0,475.04,0,3,Mid-Value,430.64
611,14442,5,3,58,0,1571.75,0,3,Mid-Value,2155.65
612,14715,4,3,50,0,656.52,0,3,Mid-Value,301.54999999999995
613,14113,2,3,40,0,1183.65,0,3,Mid-Value,3107.44
614,14525,8,3,59,0,1302.79,0,3,Mid-Value,2570.35
615,13555,9,3,89,0,1576.35,0,3,Mid-Value,3123.76
616,18229,12,3,4,0,599.4000000000001,0,3,Mid-Value,2546.41
617,13397,19,3,41,0,1246.53,0,3,Mid-Value,308.4
618,13668,12,3,75,0,1402.43,0,3,Mid-Value,4605.3
619,13982,11,3,79,0,1295.24,0,3,Mid-Value,1199.74
620,15912,11,3,18,0,219.2,0,3,Mid-Value,155.09
621,16143,17,3,40,0,826.1899999999999,0,3,Mid-Value,1771.0
622,13756,18,3,69,0,686.64,0,3,Mid-Value,3586.0400000000004
623,16150,21,3,43,0,626.97,0,3,Mid-Value,1279.75
624,14714,17,3,63,0,457.88,0,3,Mid-Value,278.33
625,15805,12,3,84,0,958.12,0,3,Mid-Value,3067.48
626,14064,17,3,86,0,929.63,0,3,Mid-Value,869.02
627,16233,6,3,21,0,520.55,0,3,Mid-Value,467.18
628,17409,6,3,37,0,2360.38,0,3,Mid-Value,3761.64
629,14854,9,3,59,0,943.11,0,3,Mid-Value,609.17
630,16229,6,3,29,0,387.86,0,3,Mid-Value,1436.9
631,17888,5,3,83,0,452.27,0,3,Mid-Value,304.08000000000004
632,14837,23,3,44,0,741.98,0,3,Mid-Value,1062.64
633,17242,24,3,24,0,1016.9399999999999,0,3,Mid-Value,737.3
634,17618,0,3,55,0,703.67,0,3,Mid-Value,2621.37
635,16255,23,3,81,0,586.62,0,3,Mid-Value,1635.92
636,13327,6,3,95,0,1944.44,0,3,Mid-Value,3264.86
637,13209,23,3,40,0,2126.5,0,3,Mid-Value,796.25
638,15696,19,3,35,0,797.82,0,3,Mid-Value,315.19
639,15680,23,3,91,0,1375.49,0,3,Mid-Value,1486.91
640,16206,0,3,52,0,455.5,0,3,Mid-Value,1597.31
641,15303,7,3,40,0,604.76,0,3,Mid-Value,0.0
642,13488,13,3,84,0,1656.66,0,3,Mid-Value,4946.46
643,13313,23,3,50,0,928.78,0,3,Mid-Value,563.78
644,13141,18,3,96,0,1816.59,0,3,Mid-Value,2977.19
645,16004,5,3,73,0,1763.44,0,3,Mid-Value,382.95000000000005
646,15611,0,3,33,0,783.23,0,3,Mid-Value,506.75
647,17610,19,3,73,0,541.43,0,3,Mid-Value,111.80000000000001
648,13650,12,3,54,0,1093.81,0,3,Mid-Value,195.35
649,16719,12,3,51,0,383.94,0,3,Mid-Value,1317.29
650,17700,20,3,93,0,1694.03,0,3,Mid-Value,1731.22
651,17353,20,3,4,0,257.0,0,3,Mid-Value,1158.55
652,16742,5,3,81,0,1861.6299999999999,0,3,Mid-Value,253.26999999999998
653,12905,18,3,55,0,1011.82,0,3,Mid-Value,0.0
654,12361,21,3,13,0,207.35,0,3,Mid-Value,114.0
655,17050,6,3,25,0,210.33999999999997,0,3,Mid-Value,952.48
656,13514,21,3,15,0,588.7,0,3,Mid-Value,75.0
657,12745,15,3,11,0,658.48,0,3,Mid-Value,266.93
658,14285,4,3,11,0,354.57,0,3,Mid-Value,742.86
659,16168,6,3,46,0,1069.07,0,3,Mid-Value,5377.76
660,17797,10,3,96,0,719.33,0,3,Mid-Value,266.38
661,15389,3,3,3,0,1229.8,0,3,Mid-Value,1004.0
662,13048,4,3,57,0,905.75,0,3,Mid-Value,1304.92
663,15797,23,3,4,0,613.6800000000001,0,3,Mid-Value,0.0
664,15485,15,3,17,0,174.07999999999998,0,3,Mid-Value,1963.0900000000001
665,13101,2,3,38,0,449.31,0,3,Mid-Value,144.9
666,13758,13,3,84,0,1661.39,0,3,Mid-Value,2544.26
667,12843,4,3,33,0,1857.15,0,3,Mid-Value,2730.86
668,12989,15,3,22,0,1984.69,0,3,Mid-Value,3797.0
669,16366,24,3,45,0,977.18,0,3,Mid-Value,0.0
670,16326,9,3,80,0,823.47,0,3,Mid-Value,763.5600000000001
671,17115,6,3,53,0,1000.84,0,3,Mid-Value,374.4
672,17646,9,3,52,0,1014.0400000000001,0,3,Mid-Value,1648.96
673,14831,16,3,51,0,810.77,0,3,Mid-Value,0.0
674,18194,11,3,13,0,1564.3200000000002,0,3,Mid-Value,1623.88
675,17612,16,3,55,0,877.7,0,3,Mid-Value,2065.03
676,17905,14,3,84,0,1104.47,0,3,Mid-Value,659.01
677,17465,10,3,85,0,1494.98,0,3,Mid-Value,637.79
678,15192,17,3,40,0,622.07,0,3,Mid-Value,315.0
679,18225,17,3,76,0,1937.1599999999999,0,3,Mid-Value,5433.28
680,12823,11,3,5,0,1559.5,0,3,Mid-Value,3182.5
681,15759,16,3,3,0,122.25000000000001,0,3,Mid-Value,407.20000000000005
682,15182,5,3,40,0,942.671,0,3,Mid-Value,1377.231
683,17412,5,3,30,0,396.62,0,3,Mid-Value,1854.49
684,17314,6,3,48,0,939.64,0,3,Mid-Value,906.1
685,15420,0,3,29,0,406.38,0,3,Mid-Value,107.0
686,17230,4,3,88,0,2688.29,0,3,Mid-Value,2597.77
687,14370,24,3,37,0,817.85,0,3,Mid-Value,274.28
688,14047,9,3,41,0,966.15,0,3,Mid-Value,1902.5700000000002
689,17365,20,3,94,0,921.8,0,3,Mid-Value,2476.18
690,13510,16,3,75,0,1017.39,0,3,Mid-Value,1425.04
691,18064,5,3,37,0,2428.62,0,3,Mid-Value,1185.36
692,17092,17,3,93,0,1040.22,0,3,Mid-Value,2665.51
693,17311,2,3,47,0,1166.59,0,3,Mid-Value,939.22
694,16081,16,3,55,0,264.39,0,3,Mid-Value,1372.75
695,16945,19,3,72,0,1206.34,0,3,Mid-Value,2648.66
696,15591,24,3,7,0,217.9,0,3,Mid-Value,0.0
697,13875,2,3,81,0,1402.93,0,3,Mid-Value,1460.06
698,17406,5,3,45,0,974.07,0,3,Mid-Value,1282.61
699,16891,18,3,99,0,427.63,0,3,Mid-Value,352.4
700,13953,10,3,2,0,1625.0,0,3,Mid-Value,1500.0
701,17281,17,3,3,0,342.0,0,3,Mid-Value,455.84999999999997
702,13783,11,3,9,0,1335.24,0,3,Mid-Value,206.85
703,17293,6,3,27,0,269.5,0,3,Mid-Value,1568.17
704,17873,3,3,47,0,1380.74,0,3,Mid-Value,2456.3
705,13874,3,3,33,0,920.73,0,3,Mid-Value,1096.37
706,17157,4,3,61,0,1503.46,0,3,Mid-Value,1668.4
707,16147,12,3,76,0,1186.3700000000001,0,3,Mid-Value,805.65
708,18168,17,3,65,0,609.03,0,3,Mid-Value,1446.56
709,15660,9,3,17,0,368.12,0,3,Mid-Value,844.01
710,15422,12,3,58,0,753.75,0,3,Mid-Value,763.5699999999999
711,14454,0,3,51,0,448.81,0,3,Mid-Value,395.95
712,17504,18,3,59,0,1929.54,0,3,Mid-Value,4563.6
713,16161,16,3,62,0,576.4,0,3,Mid-Value,6853.39
714,13870,23,3,58,0,1285.4,0,3,Mid-Value,1653.19
715,13417,16,3,42,0,638.8000000000001,0,3,Mid-Value,314.26
716,13834,18,3,16,0,324.19,0,3,Mid-Value,0.0
717,16710,24,3,98,0,645.25,0,3,Mid-Value,2291.81
718,15967,12,3,76,0,482.18,0,3,Mid-Value,1929.43
719,12683,17,3,47,0,1056.72,0,3,Mid-Value,1907.43
720,12523,16,3,77,0,1235.91,0,3,Mid-Value,1173.96
721,13242,4,3,11,0,214.5,0,3,Mid-Value,214.5
722,16419,19,3,40,0,504.99,0,3,Mid-Value,0.0
723,13985,4,3,33,0,593.23,0,3,Mid-Value,2364.55
724,13092,9,3,49,0,673.75,0,3,Mid-Value,1059.2
725,13164,11,3,12,0,297.46000000000004,0,3,Mid-Value,0.0
726,12747,3,3,51,0,896.79,0,3,Mid-Value,3399.8
727,12474,20,3,71,0,1051.84,0,3,Mid-Value,3798.14
728,12567,16,3,46,0,841.4300000000001,0,3,Mid-Value,3437.45
729,14301,14,3,31,0,913.6700000000001,0,3,Mid-Value,410.52000000000004
730,17685,4,3,20,0,995.56,0,3,Mid-Value,1751.58
731,16839,11,3,28,0,1323.44,0,3,Mid-Value,4287.05
732,13629,12,3,10,0,1980.0,0,3,Mid-Value,3598.5
733,13223,14,3,6,0,402.72,0,3,Mid-Value,403.20000000000005
734,15278,3,3,29,0,496.15999999999997,0,3,Mid-Value,0.0
735,12976,16,3,84,0,1619.02,0,3,Mid-Value,798.76
736,12422,5,3,57,0,1542.8899999999999,0,3,Mid-Value,1697.9
737,16560,23,3,57,0,963.3,0,3,Mid-Value,664.31
738,15561,20,3,43,0,579.2,0,3,Mid-Value,554.6
739,14970,14,3,54,0,1410.98,0,3,Mid-Value,590.3599999999999
740,15260,9,3,98,0,1664.38,0,3,Mid-Value,5358.38
741,14909,6,3,65,0,1094.33,0,3,Mid-Value,286.65
742,17442,2,3,77,0,1119.6,0,3,Mid-Value,1170.84
743,15323,4,3,29,0,434.6,0,3,Mid-Value,-113.7
744,13381,6,3,88,0,2147.07,0,3,Mid-Value,2409.99
745,13407,20,3,92,0,2111.89,0,3,Mid-Value,0.0
746,12960,19,3,41,0,733.57,0,3,Mid-Value,588.5
747,12972,24,3,77,0,973.7900000000001,0,3,Mid-Value,142.16000000000003
748,16701,2,3,28,0,984.15,0,3,Mid-Value,3234.85
749,13842,16,3,41,0,495.49,0,3,Mid-Value,1723.85
750,17560,11,3,13,0,383.6,0,3,Mid-Value,657.25
751,13115,13,3,70,0,934.59,0,3,Mid-Value,2234.23
752,18092,17,3,19,0,2205.38,0,3,Mid-Value,3996.5
753,17426,2,3,68,0,797.3499999999999,0,3,Mid-Value,1786.76
754,13317,16,3,60,0,963.49,0,3,Mid-Value,2786.201
755,13020,4,3,39,0,618.96,0,3,Mid-Value,-12.0
756,12891,17,3,3,0,157.5,0,3,Mid-Value,331.0
757,18257,3,3,78,0,1350.95,0,3,Mid-Value,880.47
758,15306,6,3,75,0,1776.31,0,3,Mid-Value,530.32
759,16487,19,3,35,0,209.4,0,3,Mid-Value,0.0
760,13957,14,3,16,0,258.9,0,3,Mid-Value,199.35
761,15240,13,3,29,0,293.28000000000003,0,3,Mid-Value,1786.38
762,13761,16,3,31,0,589.4,0,3,Mid-Value,292.12
763,16485,2,3,48,0,584.02,0,3,Mid-Value,563.28
764,15774,14,3,45,0,513.84,0,3,Mid-Value,497.96000000000004
765,16948,20,3,11,0,230.25,0,3,Mid-Value,203.5
766,13980,17,3,33,0,243.6,0,3,Mid-Value,278.28000000000003
767,17332,21,3,86,0,671.67,0,3,Mid-Value,166.6
768,12360,5,3,46,0,740.04,0,3,Mid-Value,810.79
769,12389,9,3,26,0,563.03,0,3,Mid-Value,870.3
770,17081,7,3,50,0,277.54,0,3,Mid-Value,382.94
771,15673,13,3,54,0,1775.8600000000001,0,3,Mid-Value,1697.28
772,13330,7,3,42,0,1219.07,0,3,Mid-Value,436.1
773,15241,12,3,53,0,848.26,0,3,Mid-Value,445.46
774,16702,7,3,46,0,573.4,0,3,Mid-Value,305.96
775,15955,23,3,66,0,1623.63,0,3,Mid-Value,2609.17
776,17028,23,3,78,0,1285.92,0,3,Mid-Value,0.0
777,15290,23,3,28,0,630.11,0,3,Mid-Value,2141.2999999999997
778,12909,6,3,45,0,571.86,0,3,Mid-Value,334.08
779,15144,19,3,25,0,1512.55,0,3,Mid-Value,3593.7200000000003
780,16208,14,3,83,0,1275.81,0,3,Mid-Value,1500.38
781,14006,2,3,42,0,1078.48,0,3,Mid-Value,156.0
782,16471,10,3,34,0,661.98,0,3,Mid-Value,300.25
783,14740,3,3,66,0,1267.39,0,3,Mid-Value,1378.26
784,12583,9,3,73,0,2078.41,0,3,Mid-Value,4261.71
785,17863,7,3,37,0,757.98,0,3,Mid-Value,1827.22
786,13771,3,3,58,0,1760.81,0,3,Mid-Value,1333.56
787,17534,9,3,50,0,849.33,0,3,Mid-Value,596.14
788,16631,19,3,44,0,794.53,0,3,Mid-Value,1072.49
789,13598,21,3,36,0,383.88,0,3,Mid-Value,218.04
790,14177,21,3,75,0,727.3,0,3,Mid-Value,932.93
791,16807,17,3,48,0,584.8,0,3,Mid-Value,358.49
792,15149,17,3,46,0,1033.81,0,3,Mid-Value,0.0
793,17150,7,3,33,0,480.0,0,3,Mid-Value,562.3000000000001
794,15664,16,3,34,0,523.58,0,3,Mid-Value,302.34
795,13883,4,3,81,0,1621.09,0,3,Mid-Value,2173.25
796,16717,2,3,38,0,673.49,0,3,Mid-Value,2000.47
797,13018,12,3,90,0,1464.35,0,3,Mid-Value,1005.71
798,13911,4,3,46,0,779.4399999999999,0,3,Mid-Value,839.6899999999999
799,13202,17,3,35,0,731.29,0,3,Mid-Value,519.86
800,16946,3,3,51,0,826.5400000000001,0,3,Mid-Value,373.0
801,13797,10,3,49,0,655.87,0,3,Mid-Value,512.58
802,13126,23,3,49,0,748.16,0,3,Mid-Value,1098.02
803,16177,10,3,42,0,691.23,0,3,Mid-Value,1118.43
804,12809,7,3,59,0,1243.23,0,3,Mid-Value,-22.25
805,13473,16,3,41,0,1604.7,0,3,Mid-Value,0.0
806,16947,3,3,36,0,499.83,0,3,Mid-Value,-9.58
807,13873,16,3,11,0,262.7,0,3,Mid-Value,386.62
808,14915,19,3,20,0,335.25,0,3,Mid-Value,956.51
809,16636,24,3,47,0,2506.79,0,3,Mid-Value,1295.25
810,13890,20,3,36,0,473.89,0,3,Mid-Value,503.63
811,13835,10,3,13,0,133.5,0,3,Mid-Value,76.75
812,17930,11,3,22,0,895.46,0,3,Mid-Value,1606.98
813,18151,0,3,58,0,1044.49,0,3,Mid-Value,156.1
814,13266,5,3,61,0,979.67,0,3,Mid-Value,927.41
815,17663,9,3,58,0,1566.8400000000001,0,3,Mid-Value,1740.93
816,14426,5,3,87,0,1444.05,0,3,Mid-Value,5729.82
817,14186,4,3,65,0,984.09,0,3,Mid-Value,566.54
818,16620,4,3,19,0,489.1,0,3,Mid-Value,268.5
819,13799,15,3,17,0,175.57000000000002,0,3,Mid-Value,1175.3899999999999
820,13201,5,3,55,0,645.53,0,3,Mid-Value,587.53
821,14493,16,3,54,0,785.75,0,3,Mid-Value,1845.17
822,13157,16,3,71,0,1805.86,0,3,Mid-Value,2140.28
823,17002,24,3,20,0,433.96000000000004,0,3,Mid-Value,643.86
824,18039,14,3,79,0,250.16,0,3,Mid-Value,298.06
825,15838,2,3,7,0,1055.61,0,3,Mid-Value,38502.74
826,14147,2,3,12,0,832.6,0,3,Mid-Value,718.3
827,13283,9,3,13,0,279.7,0,3,Mid-Value,0.0
828,16707,24,3,40,0,282.5,0,3,Mid-Value,250.91
829,13426,20,3,53,0,1222.4,0,3,Mid-Value,2698.37
830,17044,12,3,47,0,2202.5,0,3,Mid-Value,7742.09
831,16846,19,3,36,0,628.09,0,3,Mid-Value,0.0
832,16611,13,3,53,0,888.09,0,3,Mid-Value,767.5500000000001
833,17338,6,3,54,0,473.07,0,3,Mid-Value,5616.07
834,14060,5,3,12,0,301.3,0,3,Mid-Value,3319.66
835,13418,2,3,81,0,2006.82,0,3,Mid-Value,4157.82
836,12924,4,3,17,0,867.6400000000001,0,3,Mid-Value,345.21000000000004
837,16011,0,3,19,0,394.25,0,3,Mid-Value,1714.8700000000001
838,14745,5,3,49,0,781.4,0,3,Mid-Value,522.5
839,17228,13,3,58,0,477.90999999999997,0,3,Mid-Value,791.98
840,14824,6,3,82,0,1544.25,0,3,Mid-Value,1280.55
841,13824,2,3,24,0,683.31,0,3,Mid-Value,891.11
842,13183,16,3,27,0,853.76,0,3,Mid-Value,2199.34
843,13211,21,3,70,0,450.86,0,3,Mid-Value,947.35
844,16186,3,3,95,0,1422.76,0,3,Mid-Value,3179.87
845,14315,6,3,32,0,716.69,0,3,Mid-Value,-4.95
