,Customer ID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,RFM value,Segment
1492,14047,8,3,158,0,3881.11,0,3,Mid-Value
1493,15416,64,3,230,0,4554.65,0,3,Mid-Value
1494,16415,43,3,145,0,696.76,0,3,Mid-Value
1495,17361,48,3,57,0,871.79,0,3,Mid-Value
1496,15480,115,3,217,0,3592.25,0,3,Mid-Value
1497,17350,7,3,144,0,1863.821,0,3,Mid-Value
1498,15803,50,3,51,0,1929.66,0,3,Mid-Value
1499,17146,105,3,307,0,5788.39,0,3,Mid-Value
1500,17163,21,3,30,0,699.78,0,3,Mid-Value
1501,13538,42,3,142,0,3103.13,0,3,Mid-Value
1502,16454,44,3,8,0,1.9000000000000004,0,3,Mid-Value
1503,16928,79,3,326,0,3777.88,0,3,Mid-Value
1504,17311,77,3,129,0,3490.66,0,3,Mid-Value
1505,16081,55,3,368,0,4278.96,0,3,Mid-Value
1506,18101,10,3,109,0,622.01,0,3,Mid-Value
1507,17690,29,3,362,0,6954.3,0,3,Mid-Value
1508,14038,77,3,168,0,3000.93,0,3,Mid-Value
1509,16412,53,3,122,0,593.19,0,3,Mid-Value
1510,16986,29,3,174,0,4888.75,0,3,Mid-Value
1511,12500,22,3,156,0,5872.31,0,3,Mid-Value
1512,17309,94,3,36,0,320.39,0,3,Mid-Value
1513,16266,73,3,109,0,1757.95,0,3,Mid-Value
1514,15365,25,3,255,0,3573.26,0,3,Mid-Value
1515,12853,107,3,157,0,3728.5,0,3,Mid-Value
1516,13658,9,3,245,0,5772.07,0,3,Mid-Value
1517,15660,24,3,155,0,2554.84,0,3,Mid-Value
1518,13700,25,3,244,0,2569.7200000000003,0,3,Mid-Value
1519,15584,23,3,222,0,1265.7,0,3,Mid-Value
1520,16225,44,3,305,0,2813.81,0,3,Mid-Value
1521,16212,18,3,80,0,1284.56,0,3,Mid-Value
1522,13870,1,3,245,0,5689.84,0,3,Mid-Value
1523,13417,4,3,82,0,1593.89,0,3,Mid-Value
1524,15339,65,3,228,0,1627.27,0,3,Mid-Value
1525,17647,64,3,12,0,331.65999999999997,0,3,Mid-Value
1526,12524,8,3,242,0,11091.36,0,3,Mid-Value
1527,12370,50,3,201,0,4316.56,0,3,Mid-Value
1528,13131,22,3,151,0,3279.77,0,3,Mid-Value
1529,14609,71,3,14,0,1366.2,0,3,Mid-Value
1530,12645,33,3,163,0,3499.1,0,3,Mid-Value
1531,17731,78,3,115,0,1347.08,0,3,Mid-Value
1532,13242,111,3,35,0,699.4,0,3,Mid-Value
1533,16419,112,3,91,0,1450.95,0,3,Mid-Value
1534,13092,70,3,115,0,2007.33,0,3,Mid-Value
1535,18058,9,3,16,0,774.06,0,3,Mid-Value
1536,17201,53,3,172,0,1127.5,0,3,Mid-Value
1537,12670,9,3,117,0,3750.39,0,3,Mid-Value
1538,16992,10,3,288,0,5460.1,0,3,Mid-Value
1539,14301,107,3,60,0,1956.23,0,3,Mid-Value
1540,17685,16,3,200,0,5439.95,0,3,Mid-Value
1541,15244,64,3,50,0,850.1800000000001,0,3,Mid-Value
1542,15807,49,3,89,0,1807.57,0,3,Mid-Value
1543,16978,77,3,67,0,768.88,0,3,Mid-Value
1544,13629,22,3,87,0,13370.86,0,3,Mid-Value
1545,13815,21,3,361,0,7285.79,0,3,Mid-Value
1546,16895,64,3,163,0,1102.9,0,3,Mid-Value
1547,15504,80,3,65,0,392.75,0,3,Mid-Value
1548,12695,6,3,59,0,1407.1200000000001,0,3,Mid-Value
1549,15288,42,3,153,0,3715.38,0,3,Mid-Value
1550,17029,110,3,29,0,2137.3,0,3,Mid-Value
1551,15561,11,3,96,0,1856.54,0,3,Mid-Value
1552,16136,59,3,48,0,921.08,0,3,Mid-Value
1553,13421,39,3,268,0,4044.45,0,3,Mid-Value
1554,13587,31,3,33,0,1308.1,0,3,Mid-Value
1555,14970,67,3,127,0,3593.4,0,3,Mid-Value
1556,15272,56,3,286,0,2030.95,0,3,Mid-Value
1557,18179,8,3,109,0,2547.55,0,3,Mid-Value
1558,12391,21,3,273,0,2699.24,0,3,Mid-Value
1559,14282,2,3,240,0,7245.76,0,3,Mid-Value
1560,12380,21,3,283,0,7888.0,0,3,Mid-Value
1561,16330,17,3,119,0,615.68,0,3,Mid-Value
1562,17442,28,3,293,0,4517.7,0,3,Mid-Value
1563,17644,0,3,344,0,5864.54,0,3,Mid-Value
1564,16359,6,3,130,0,2379.4,0,3,Mid-Value
1565,16584,79,3,91,0,3077.9700000000003,0,3,Mid-Value
1566,14639,51,3,295,0,4946.81,0,3,Mid-Value
1567,15325,103,3,225,0,1596.26,0,3,Mid-Value
1568,13503,70,3,201,0,1747.39,0,3,Mid-Value
1569,13842,58,3,338,0,5294.39,0,3,Mid-Value
1570,16774,67,3,132,0,1560.8799999999999,0,3,Mid-Value
1571,14944,29,3,310,0,9674.92,0,3,Mid-Value
1572,17560,94,3,55,0,1895.8,0,3,Mid-Value
1573,13115,8,3,330,0,5379.45,0,3,Mid-Value
1574,14276,87,3,144,0,1929.32,0,3,Mid-Value
1575,14495,50,3,8,0,166.3,0,3,Mid-Value
1576,12993,22,3,82,0,1191.26,0,3,Mid-Value
1577,13431,66,3,130,0,3289.24,0,3,Mid-Value
1578,13579,14,3,83,0,1371.14,0,3,Mid-Value
1579,14152,74,3,135,0,1975.44,0,3,Mid-Value
1580,18178,113,3,354,0,6054.49,0,3,Mid-Value
1581,18257,38,3,288,0,4496.8,0,3,Mid-Value
1582,15306,63,3,163,0,3480.98,0,3,Mid-Value
1583,16574,70,3,86,0,1301.78,0,3,Mid-Value
1584,13662,85,3,147,0,2166.63,0,3,Mid-Value
1585,13552,65,3,226,0,6588.63,0,3,Mid-Value
1586,13761,49,3,122,0,1952.17,0,3,Mid-Value
1587,14878,12,3,373,0,3783.48,0,3,Mid-Value
1588,15988,18,3,120,0,738.89,0,3,Mid-Value
1589,16693,68,3,168,0,1179.48,0,3,Mid-Value
1590,15774,68,3,111,0,1282.6,0,3,Mid-Value
1591,13980,59,3,67,0,722.02,0,3,Mid-Value
1592,12360,51,3,218,0,4212.89,0,3,Mid-Value
1593,13434,73,3,35,0,1666.8600000000001,0,3,Mid-Value
1594,14997,45,3,39,0,771.38,0,3,Mid-Value
1595,13217,121,3,8,0,266.12,0,3,Mid-Value
1596,17081,24,3,207,0,949.39,0,3,Mid-Value
1597,15754,50,3,135,0,3001.86,0,3,Mid-Value
1598,15673,87,3,269,0,6199.37,0,3,Mid-Value
1599,16071,44,3,73,0,1076.8,0,3,Mid-Value
1600,12727,10,3,205,0,5646.53,0,3,Mid-Value
1601,17667,65,3,233,0,3883.8,0,3,Mid-Value
1602,13330,92,3,117,0,2796.1,0,3,Mid-Value
1603,16416,26,3,188,0,2933.47,0,3,Mid-Value
1604,15241,66,3,185,0,3032.31,0,3,Mid-Value
1605,15955,23,3,348,0,8050.2300000000005,0,3,Mid-Value
1606,14681,70,3,20,0,875.1500000000001,0,3,Mid-Value
1607,15290,4,3,301,0,10355.58,0,3,Mid-Value
1608,16406,18,3,150,0,509.66,0,3,Mid-Value
1609,14284,30,3,69,0,1282.85,0,3,Mid-Value
1610,12909,39,3,168,0,3034.77,0,3,Mid-Value
1611,15659,43,3,21,0,532.49,0,3,Mid-Value
1612,15058,24,3,348,0,3354.73,0,3,Mid-Value
1613,16208,44,3,253,0,3440.45,0,3,Mid-Value
1614,13104,2,3,30,0,1709.1,0,3,Mid-Value
1615,14006,115,3,77,0,2196.67,0,3,Mid-Value
1616,17863,58,3,255,0,5360.48,0,3,Mid-Value
1617,13771,63,3,217,0,5726.07,0,3,Mid-Value
1618,13240,95,3,202,0,1398.44,0,3,Mid-Value
1619,17534,53,3,92,0,1668.83,0,3,Mid-Value
1620,13652,45,3,141,0,2262.05,0,3,Mid-Value
1621,17883,2,3,174,0,972.52,0,3,Mid-Value
1622,17011,29,3,29,0,536.7,0,3,Mid-Value
1623,15366,74,3,138,0,2389.08,0,3,Mid-Value
1624,15124,22,3,31,0,450.82,0,3,Mid-Value
1625,13598,46,3,93,0,749.21,0,3,Mid-Value
1626,14177,84,3,206,0,2204.74,0,3,Mid-Value
1627,15569,103,3,140,0,3583.45,0,3,Mid-Value
1628,17760,21,3,68,0,739.14,0,3,Mid-Value
1629,15990,43,3,177,0,1997.75,0,3,Mid-Value
1630,15664,50,3,74,0,1212.35,0,3,Mid-Value
1631,17373,39,3,91,0,1167.5,0,3,Mid-Value
1632,14798,52,3,51,0,715.11,0,3,Mid-Value
1633,12598,9,3,211,0,4414.67,0,3,Mid-Value
1634,16511,21,3,304,0,1760.49,0,3,Mid-Value
1635,16519,24,3,36,0,439.06,0,3,Mid-Value
1636,17359,10,3,38,0,284.46,0,3,Mid-Value
1637,14257,50,3,241,0,5942.0,0,3,Mid-Value
1638,15603,78,3,5,0,74.73,0,3,Mid-Value
1639,13911,56,3,242,0,4200.04,0,3,Mid-Value
1640,17330,22,3,8,0,423.8,0,3,Mid-Value
1641,13126,4,3,247,0,3679.03,0,3,Mid-Value
1642,14818,73,3,104,0,1153.56,0,3,Mid-Value
1643,16177,49,3,128,0,2141.61,0,3,Mid-Value
1644,15606,56,3,159,0,4733.47,0,3,Mid-Value
1645,16099,49,3,70,0,1568.25,0,3,Mid-Value
1646,13873,119,3,61,0,1031.02,0,3,Mid-Value
1647,12594,37,3,202,0,5044.51,0,3,Mid-Value
1648,13722,119,3,190,0,5629.16,0,3,Mid-Value
1649,14157,19,3,86,0,946.24,0,3,Mid-Value
1650,13835,24,3,73,0,1044.82,0,3,Mid-Value
1651,17930,35,3,90,0,4242.92,0,3,Mid-Value
1652,16859,105,3,130,0,1657.74,0,3,Mid-Value
1653,18272,2,3,232,0,4347.33,0,3,Mid-Value
1654,17159,21,3,131,0,2095.44,0,3,Mid-Value
1655,15030,71,3,35,0,1964.66,0,3,Mid-Value
1656,12371,44,3,167,0,4067.38,0,3,Mid-Value
1657,12399,118,3,110,0,1962.3,0,3,Mid-Value
1658,13280,121,3,206,0,2267.83,0,3,Mid-Value
1659,13544,39,3,239,0,781.7,0,3,Mid-Value
1660,13515,72,3,76,0,1265.82,0,3,Mid-Value
1661,17190,58,3,191,0,1531.57,0,3,Mid-Value
1662,17006,4,3,129,0,1635.27,0,3,Mid-Value
1663,15630,44,3,81,0,1475.45,0,3,Mid-Value
1664,15978,76,3,131,0,3272.62,0,3,Mid-Value
1665,14852,57,3,312,0,6108.88,0,3,Mid-Value
1666,14233,43,3,77,0,2766.96,0,3,Mid-Value
1667,13799,116,3,116,0,2039.82,0,3,Mid-Value
1668,16271,2,3,300,0,3391.87,0,3,Mid-Value
1669,14205,10,3,140,0,2146.58,0,3,Mid-Value
1670,13764,70,3,370,0,2919.62,0,3,Mid-Value
1671,17236,12,3,158,0,1929.26,0,3,Mid-Value
1672,17734,53,3,86,0,1442.32,0,3,Mid-Value
1673,13276,63,3,241,0,1871.21,0,3,Mid-Value
1674,16466,33,3,337,0,3642.09,0,3,Mid-Value
1675,12530,59,3,162,0,3689.86,0,3,Mid-Value
1676,17158,31,3,115,0,1962.3,0,3,Mid-Value
1677,14493,6,3,361,0,4993.76,0,3,Mid-Value
1678,15847,37,3,48,0,822.57,0,3,Mid-Value
1679,17298,100,3,70,0,949.22,0,3,Mid-Value
1680,15791,43,3,180,0,3541.79,0,3,Mid-Value
1681,17682,9,3,221,0,4050.28,0,3,Mid-Value
1682,13157,48,3,253,0,5667.71,0,3,Mid-Value
1683,16628,29,3,127,0,2313.09,0,3,Mid-Value
1684,17289,31,3,268,0,2032.3,0,3,Mid-Value
1685,17025,60,3,37,0,1349.67,0,3,Mid-Value
1686,16681,72,3,49,0,1921.84,0,3,Mid-Value
1687,17002,72,3,85,0,2565.6,0,3,Mid-Value
1688,16182,71,3,51,0,9971.65,0,3,Mid-Value
1689,17266,1,3,119,0,501.71999999999997,0,3,Mid-Value
1690,14147,48,3,33,0,2019.3,0,3,Mid-Value
1691,15722,35,3,194,0,5095.95,0,3,Mid-Value
1692,13627,58,3,132,0,2217.55,0,3,Mid-Value
1693,13283,59,3,20,0,373.36,0,3,Mid-Value
1694,14676,30,3,140,0,8285.49,0,3,Mid-Value
1695,13316,36,3,175,0,12656.18,0,3,Mid-Value
1696,12638,32,3,48,0,921.49,0,3,Mid-Value
1697,16846,49,3,47,0,842.41,0,3,Mid-Value
1698,13566,40,3,366,0,1688.6,0,3,Mid-Value
1699,16258,44,3,345,0,11833.52,0,3,Mid-Value
1700,13305,3,3,200,0,3616.41,0,3,Mid-Value
1701,14060,4,3,260,0,8882.3,0,3,Mid-Value
1702,14745,112,3,146,0,2471.06,0,3,Mid-Value
1703,17228,15,3,327,0,2820.03,0,3,Mid-Value
1704,17588,99,3,75,0,2901.65,0,3,Mid-Value
1705,16347,10,3,345,0,3415.56,0,3,Mid-Value
1706,14824,9,3,162,0,3952.51,0,3,Mid-Value
1707,13824,32,3,104,0,3273.36,0,3,Mid-Value
1708,13573,49,3,87,0,904.52,0,3,Mid-Value
1709,15994,54,3,110,0,1172.34,0,3,Mid-Value
1710,13183,7,3,161,0,7010.88,0,3,Mid-Value
1711,18149,50,3,91,0,1553.96,0,3,Mid-Value
1712,14857,59,3,218,0,3578.931,0,3,Mid-Value
1713,14315,20,3,137,0,3168.72,0,3,Mid-Value
1714,18135,28,3,40,0,1229.22,0,3,Mid-Value
1715,15117,14,3,132,0,2484.32,0,3,Mid-Value
1716,15227,36,3,120,0,2488.4900000000002,0,3,Mid-Value
1717,15123,6,3,183,0,4656.17,0,3,Mid-Value
1718,12701,79,3,147,0,2446.41,0,3,Mid-Value
1719,16652,53,3,289,0,17312.83,0,3,Mid-Value
1720,16777,79,3,144,0,1261.43,0,3,Mid-Value
1721,18196,94,3,277,0,1457.19,0,3,Mid-Value
1722,16571,2,3,284,0,4025.05,0,3,Mid-Value
1723,14427,49,3,44,0,1263.52,0,3,Mid-Value
1724,15819,48,3,264,0,3911.28,0,3,Mid-Value
1725,14651,66,3,283,0,2025.52,0,3,Mid-Value
1726,16385,59,3,114,0,881.35,0,3,Mid-Value
1727,16303,25,3,293,0,7823.72,0,3,Mid-Value
1728,16108,84,3,143,0,2171.93,0,3,Mid-Value
1729,16668,14,3,53,0,862.42,0,3,Mid-Value
1730,17838,26,3,271,0,5134.49,0,3,Mid-Value
1731,17738,18,3,233,0,4145.36,0,3,Mid-Value
1732,16008,23,3,253,0,5339.13,0,3,Mid-Value
1733,14851,22,3,42,0,829.4100000000001,0,3,Mid-Value
1734,13464,57,3,152,0,3083.89,0,3,Mid-Value
1735,12418,112,3,103,0,2016.95,0,3,Mid-Value
1736,12908,58,3,7,0,1272.0,0,3,Mid-Value
1737,17133,15,3,63,0,12972.09,0,3,Mid-Value
1738,13466,99,3,59,0,952.25,0,3,Mid-Value
1739,17552,42,3,149,0,2740.68,0,3,Mid-Value
1740,14175,50,3,369,0,7350.44,0,3,Mid-Value
1741,16441,66,3,86,0,1008.18,0,3,Mid-Value
1742,17640,86,3,68,0,3107.59,0,3,Mid-Value
1743,15105,17,3,151,0,3094.91,0,3,Mid-Value
1744,16669,23,3,158,0,200.15,0,3,Mid-Value
1745,18189,77,3,88,0,1396.58,0,3,Mid-Value
1746,13988,19,3,300,0,4708.64,0,3,Mid-Value
1747,16444,45,3,375,0,3551.68,0,3,Mid-Value
1748,14947,71,3,54,0,1049.79,0,3,Mid-Value
1749,13849,51,3,221,0,3443.8,0,3,Mid-Value
1750,17001,0,3,275,0,6640.8,0,3,Mid-Value
1751,17301,20,3,113,0,294.39,0,3,Mid-Value
1752,13285,22,3,231,0,3364.59,0,3,Mid-Value
1753,15027,30,3,94,0,2974.04,0,3,Mid-Value
1754,12726,27,3,179,0,4014.6,0,3,Mid-Value
1755,13705,7,3,74,0,1717.19,0,3,Mid-Value
1756,18188,14,3,135,0,3263.19,0,3,Mid-Value
1757,18215,88,3,90,0,2223.9900000000002,0,3,Mid-Value
1758,16493,72,3,117,0,2110.12,0,3,Mid-Value
1759,16601,40,3,69,0,677.0,0,3,Mid-Value
1760,14537,57,3,24,0,635.45,0,3,Mid-Value
1761,13117,21,3,163,0,2253.96,0,3,Mid-Value
1762,16833,0,3,92,0,2409.04,0,3,Mid-Value
1763,15289,28,3,99,0,1570.71,0,3,Mid-Value
1764,17827,4,3,282,0,2369.42,0,3,Mid-Value
1765,14805,14,3,127,0,1082.55,0,3,Mid-Value
1766,16934,54,3,144,0,2062.89,0,3,Mid-Value
1767,16784,19,3,158,0,892.33,0,3,Mid-Value
1768,12910,22,3,138,0,5747.02,0,3,Mid-Value
1769,15068,45,3,218,0,1174.9,0,3,Mid-Value
1770,14101,73,3,91,0,9942.13,0,3,Mid-Value
1771,15423,37,3,17,0,219.14,0,3,Mid-Value
1772,14078,101,3,148,0,1553.47,0,3,Mid-Value
1773,16666,18,3,48,0,217.71,0,3,Mid-Value
1774,15981,24,3,295,0,9268.07,0,3,Mid-Value
1775,16532,17,3,6,0,8756.64,0,3,Mid-Value
1776,17994,121,3,310,0,2219.58,0,3,Mid-Value
1777,16036,86,3,140,0,2556.84,0,3,Mid-Value
1778,17664,18,3,80,0,1166.23,0,3,Mid-Value
1779,16455,63,3,208,0,3917.92,0,3,Mid-Value
1780,17676,3,3,153,0,2405.32,0,3,Mid-Value
1781,12990,30,3,27,0,955.5,0,3,Mid-Value
1782,14235,9,3,149,0,4666.99,0,3,Mid-Value
1783,15122,84,3,235,0,4451.22,0,3,Mid-Value
1784,14882,26,3,67,0,3345.05,0,3,Mid-Value
1785,15216,87,3,24,0,486.09,0,3,Mid-Value
1786,18093,92,3,63,0,4429.61,0,3,Mid-Value
1787,15800,106,3,232,0,1227.07,0,3,Mid-Value
1788,15125,24,3,261,0,16124.33,0,3,Mid-Value
1789,16847,42,3,37,0,614.89,0,3,Mid-Value
1790,14893,9,3,110,0,1782.26,0,3,Mid-Value
1791,15689,119,3,24,0,521.03,0,3,Mid-Value
1792,14916,70,3,140,0,2888.21,0,3,Mid-Value
1793,18241,9,3,161,0,2954.09,0,3,Mid-Value
1794,13196,10,3,190,0,3059.64,0,3,Mid-Value
1795,13750,53,3,77,0,3563.6,0,3,Mid-Value
1796,17669,42,3,144,0,6142.35,0,3,Mid-Value
1797,18173,86,3,45,0,2696.36,0,3,Mid-Value
1798,15215,44,3,159,0,1496.46,0,3,Mid-Value
1799,14035,28,3,148,0,2790.5,0,3,Mid-Value
1800,13939,22,3,113,0,1533.66,0,3,Mid-Value
1801,13710,31,3,15,0,509.52,0,3,Mid-Value
1802,14825,3,3,303,0,4696.28,0,3,Mid-Value
1803,14265,108,3,79,0,1373.35,0,3,Mid-Value
1804,13207,14,3,13,0,535.86,0,3,Mid-Value
1805,15252,35,3,121,0,2053.06,0,3,Mid-Value
1806,13632,24,3,223,0,3632.36,0,3,Mid-Value
1807,15201,78,3,131,0,1525.9,0,3,Mid-Value
1808,16369,17,3,169,0,2656.56,0,3,Mid-Value
1809,14145,46,3,26,0,7006.05,0,3,Mid-Value
1810,14855,118,3,207,0,6520.3,0,3,Mid-Value
1811,16053,32,3,197,0,3606.14,0,3,Mid-Value
1812,14918,115,3,141,0,5955.81,0,3,Mid-Value
1813,13278,40,3,109,0,1428.2,0,3,Mid-Value
1814,14533,24,3,94,0,3185.12,0,3,Mid-Value
1815,17805,73,3,11,0,927.03,0,3,Mid-Value
1816,15062,70,3,159,0,2585.62,0,3,Mid-Value
1817,15129,49,3,207,0,6860.18,0,3,Mid-Value
1818,16040,64,3,128,0,2383.7000000000003,0,3,Mid-Value
1819,18246,23,3,5,0,758.8199999999999,0,3,Mid-Value
1820,16341,24,3,169,0,3832.29,0,3,Mid-Value
1821,17608,32,3,159,0,488.06,0,3,Mid-Value
1822,16372,32,3,316,0,1260.31,0,3,Mid-Value
1823,17221,6,3,124,0,976.62,0,3,Mid-Value
1824,15067,77,3,178,0,3850.13,0,3,Mid-Value
1825,12935,1,3,260,0,4182.01,0,3,Mid-Value
1826,15524,24,3,9,0,591.4,0,3,Mid-Value
1827,14930,108,3,284,0,5126.74,0,3,Mid-Value
1828,14844,63,3,279,0,6688.43,0,3,Mid-Value
1829,14853,8,3,33,0,1351.37,0,3,Mid-Value
1830,16809,22,3,260,0,1725.48,0,3,Mid-Value
1831,17594,84,3,104,0,2497.88,0,3,Mid-Value
1832,14624,56,3,51,0,814.07,0,3,Mid-Value
1833,16292,116,3,67,0,1171.46,0,3,Mid-Value
1834,13878,54,3,102,0,2416.9,0,3,Mid-Value
1835,15572,4,3,343,0,3965.2,0,3,Mid-Value
1836,13388,120,3,70,0,1135.7,0,3,Mid-Value
1837,14569,0,3,34,0,597.3299999999999,0,3,Mid-Value
1838,18174,6,3,2,0,162.5,0,3,Mid-Value
1839,13647,9,3,140,0,3033.78,0,3,Mid-Value
1840,18236,29,3,98,0,1795.3500000000001,0,3,Mid-Value
1841,15814,2,3,100,0,2531.84,0,3,Mid-Value
1842,13015,52,3,358,0,6459.08,0,3,Mid-Value
1843,13450,26,3,148,0,4117.54,0,3,Mid-Value
1844,12778,19,3,115,0,1757.68,0,3,Mid-Value
1845,12395,15,3,245,0,4700.82,0,3,Mid-Value
1846,14623,31,3,285,0,1988.23,0,3,Mid-Value
1847,17256,106,3,31,0,498.93,0,3,Mid-Value
1848,17041,26,3,127,0,1639.4,0,3,Mid-Value
1849,16921,60,3,88,0,409.21,0,3,Mid-Value
1850,15410,83,3,162,0,4685.72,0,3,Mid-Value
1851,17540,8,3,65,0,1582.1000000000001,0,3,Mid-Value
1852,13145,39,3,10,0,1124.77,0,3,Mid-Value
1853,12516,77,3,74,0,2648.62,0,3,Mid-Value
1854,15886,59,3,62,0,1052.8700000000001,0,3,Mid-Value
1855,12588,38,3,48,0,938.98,0,3,Mid-Value
1856,13461,38,3,66,0,4138.5,0,3,Mid-Value
1857,13308,22,3,74,0,1652.47,0,3,Mid-Value
1858,12504,17,3,26,0,411.0,0,3,Mid-Value
1859,16743,28,3,373,0,4165.9,0,3,Mid-Value
1860,15651,36,3,60,0,1259.06,0,3,Mid-Value
1861,16279,20,3,350,0,5685.38,0,3,Mid-Value
1862,14655,3,3,110,0,3829.23,0,3,Mid-Value
1863,14788,6,3,58,0,1156.32,0,3,Mid-Value
1864,17181,56,3,28,0,309.85,0,3,Mid-Value
1865,12844,28,3,103,0,648.6,0,3,Mid-Value
1866,13760,53,3,120,0,1358.6399999999999,0,3,Mid-Value
1867,12838,33,3,360,0,2953.46,0,3,Mid-Value
1868,12925,4,3,50,0,729.3299999999999,0,3,Mid-Value
1869,14665,60,3,159,0,2172.33,0,3,Mid-Value
1870,15111,28,3,135,0,2442.37,0,3,Mid-Value
1871,13307,119,3,15,0,273.34,0,3,Mid-Value
1872,13012,8,3,174,0,2576.1800000000003,0,3,Mid-Value
1873,13655,113,3,123,0,2259.3,0,3,Mid-Value
1874,13064,12,3,93,0,1666.8400000000001,0,3,Mid-Value
1875,16354,62,3,140,0,1119.46,0,3,Mid-Value
1876,12849,30,3,144,0,3042.47,0,3,Mid-Value
1877,12744,51,3,346,0,13158.16,0,3,Mid-Value
1878,14978,71,3,292,0,3076.39,0,3,Mid-Value
1879,17491,0,3,178,0,5636.72,0,3,Mid-Value
1880,13539,85,3,88,0,1531.26,0,3,Mid-Value
1881,18273,1,3,4,0,357.0,0,3,Mid-Value
1882,12876,57,3,171,0,4068.59,0,3,Mid-Value
1883,16384,89,3,81,0,1358.95,0,3,Mid-Value
1884,16648,38,3,39,0,653.0,0,3,Mid-Value
1885,15101,8,3,64,0,1303.49,0,3,Mid-Value
1886,13238,10,3,48,0,986.73,0,3,Mid-Value
1887,16767,30,3,322,0,7954.76,0,3,Mid-Value
1888,17730,2,3,317,0,7757.35,0,3,Mid-Value
1889,17771,56,3,69,0,387.41,0,3,Mid-Value
1890,16332,27,3,199,0,1979.57,0,3,Mid-Value
1891,12863,51,3,49,0,2775.5499999999997,0,3,Mid-Value
1892,16607,17,3,302,0,5375.18,0,3,Mid-Value
1893,17463,15,3,321,0,2515.26,0,3,Mid-Value
1894,14201,59,3,57,0,1134.14,0,3,Mid-Value
1895,16374,65,3,346,0,1723.4,0,3,Mid-Value
1896,12374,24,3,83,0,2989.2200000000003,0,3,Mid-Value
1897,15253,15,3,121,0,2033.29,0,3,Mid-Value
1898,15373,7,3,194,0,2881.7400000000002,0,3,Mid-Value
1899,17555,19,3,264,0,1045.74,0,3,Mid-Value
1900,16317,119,3,118,0,2179.76,0,3,Mid-Value
1901,15396,112,3,16,0,796.38,0,3,Mid-Value
1902,17759,16,3,133,0,1261.88,0,3,Mid-Value
1903,15488,92,3,11,0,431.92,0,3,Mid-Value
1904,15097,3,3,68,0,587.05,0,3,Mid-Value
1905,12388,15,3,146,0,3901.11,0,3,Mid-Value
1906,14272,73,3,64,0,920.81,0,3,Mid-Value
1907,13974,48,3,45,0,663.52,0,3,Mid-Value
1908,17031,11,3,50,0,2773.85,0,3,Mid-Value
1909,14474,42,3,128,0,1248.94,0,3,Mid-Value
1910,13425,107,3,180,0,3362.73,0,3,Mid-Value
1911,14129,1,3,109,0,2591.34,0,3,Mid-Value
1912,17135,15,3,144,0,1711.26,0,3,Mid-Value
1913,16092,98,3,94,0,1515.49,0,3,Mid-Value
1914,17720,25,3,135,0,2613.06,0,3,Mid-Value
1915,17169,49,3,85,0,1129.8799999999999,0,3,Mid-Value
1916,17579,4,3,96,0,744.58,0,3,Mid-Value
1917,16737,52,3,2,0,835.1999999999999,0,3,Mid-Value
1918,17545,42,3,260,0,1409.8600000000001,0,3,Mid-Value
1919,12599,28,3,133,0,2296.72,0,3,Mid-Value
1920,13695,30,3,96,0,2770.73,0,3,Mid-Value
1921,17321,7,3,271,0,1665.21,0,3,Mid-Value
1922,13103,39,3,33,0,709.64,0,3,Mid-Value
1923,14014,76,3,76,0,1948.21,0,3,Mid-Value
1924,17705,2,3,125,0,2041.5,0,3,Mid-Value
1925,15012,53,3,191,0,646.26,0,3,Mid-Value
1926,16898,25,3,252,0,820.86,0,3,Mid-Value
1927,12494,9,3,119,0,1685.92,0,3,Mid-Value
1928,15199,58,3,51,0,3122.4,0,3,Mid-Value
1929,14039,32,3,10,0,267.28000000000003,0,3,Mid-Value
1930,13892,26,3,36,0,1267.6499999999999,0,3,Mid-Value
1931,13220,77,3,53,0,1336.0900000000001,0,3,Mid-Value
1932,13888,119,3,171,0,2001.59,0,3,Mid-Value
1933,15597,29,3,38,0,554.52,0,3,Mid-Value
1934,16906,81,3,213,0,1410.92,0,3,Mid-Value
1935,12923,63,3,60,0,770.42,0,3,Mid-Value
1936,15478,39,3,69,0,1983.48,0,3,Mid-Value
1937,16836,39,3,42,0,782.37,0,3,Mid-Value
1938,16932,52,3,133,0,412.55,0,3,Mid-Value
1939,13719,14,3,248,0,2783.08,0,3,Mid-Value
1940,17928,44,3,27,0,341.24,0,3,Mid-Value
1941,16884,37,3,74,0,1070.97,0,3,Mid-Value
1942,15071,93,3,54,0,1455.56,0,3,Mid-Value
1943,14744,15,3,121,0,3596.02,0,3,Mid-Value
1944,17382,64,3,18,0,902.28,0,3,Mid-Value
1945,15636,89,3,57,0,1444.58,0,3,Mid-Value
1946,17490,0,3,126,0,2585.06,0,3,Mid-Value
1947,14598,43,3,130,0,221.97,0,3,Mid-Value
1948,16915,8,3,74,0,1543.18,0,3,Mid-Value
1949,14334,16,3,260,0,4292.98,0,3,Mid-Value
1950,15025,32,3,139,0,979.79,0,3,Mid-Value
1951,13213,56,3,209,0,3834.62,0,3,Mid-Value
1952,15826,50,3,121,0,2583.13,0,3,Mid-Value
1953,14513,100,3,25,0,770.9100000000001,0,3,Mid-Value
1954,14409,70,3,105,0,3276.09,0,3,Mid-Value
